,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Regionname,Propertycount,Pridicted_Price
4357,Northcote,301/231 St Georges Rd,3,u,S,McGrath,9/09/2017,5.3,3070.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,11364.0,1036045.8
4358,Northcote,403/231 St Georges Rd,2,u,S,McGrath,9/09/2017,5.3,3070.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,11364.0,945569.0
4359,Northcote,15 Westgarth St,3,h,SP,Nelson,9/09/2017,5.3,3070.0,3.0,2.0,1.0,556.0,130.0,Northern Metropolitan,11364.0,1566473.8
4360,Oakleigh,9 Young St,4,h,SP,Barry,9/09/2017,12.3,3166.0,4.0,2.0,1.0,581.0,179.0,Southern Metropolitan,3224.0,1366553.5
4361,Parkdale,13 McSwain St,5,h,VB,Buxton,9/09/2017,21.5,3195.0,5.0,3.0,4.0,556.0,130.0,South-Eastern Metropolitan,5087.0,1475803.2
4362,Parkdale,6/25 White St,2,t,S,Buxton,9/09/2017,21.5,3195.0,2.0,1.0,1.0,556.0,110.0,South-Eastern Metropolitan,5087.0,972943.9
4363,Pascoe Vale,3/152 Cumberland Rd,2,h,S,Nelson,9/09/2017,8.5,3044.0,2.0,1.0,1.0,556.0,97.0,Northern Metropolitan,7485.0,856345.4
4364,Pascoe Vale,1/101 Essex St,2,u,S,Nelson,9/09/2017,8.5,3044.0,2.0,1.0,1.0,556.0,102.0,Northern Metropolitan,7485.0,565939.8
4365,Pascoe Vale,6/6 Hazel Gr,1,u,S,Nelson,9/09/2017,8.5,3044.0,1.0,1.0,1.0,556.0,62.0,Northern Metropolitan,7485.0,345595.34
4366,Pascoe Vale,2/12 Surrey St,2,u,PI,Raine,9/09/2017,8.5,3044.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,7485.0,614275.5
4367,Pascoe Vale,193 Sussex St,2,h,S,Brad,9/09/2017,8.5,3044.0,2.0,1.0,1.0,556.0,112.0,Northern Metropolitan,7485.0,863031.0
4368,Port Melbourne,25 Ross St,2,h,S,Frank,9/09/2017,3.5,3207.0,2.0,1.0,1.0,556.0,235.0,Southern Metropolitan,8648.0,2147199.5
4369,Port Melbourne,201/2 Rouse St,2,u,VB,Buxton,9/09/2017,3.5,3207.0,2.0,1.0,1.0,556.0,85.0,Southern Metropolitan,8648.0,670511.6
4370,Port Melbourne,160 Stokes St,3,h,SP,Hodges,9/09/2017,3.5,3207.0,3.0,1.0,0.0,556.0,116.0,Southern Metropolitan,8648.0,1727981.6
4371,Prahran,91/108 Greville St,3,u,S,Beller,9/09/2017,4.6,3181.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,7717.0,1422674.0
4372,Prahran,22 Irving Av,3,h,S,hockingstuart,9/09/2017,4.6,3181.0,3.0,1.0,0.0,435.0,200.0,Southern Metropolitan,7717.0,1881034.0
4373,Prahran,2/8 Irving Av,2,u,S,Thomson,9/09/2017,4.6,3181.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,7717.0,837537.06
4374,Preston,1/16 Elm St,3,u,VB,Nelson,9/09/2017,8.4,3072.0,3.0,1.0,1.0,556.0,91.0,Northern Metropolitan,14577.0,571314.56
4375,Preston,131 Gilbert Rd,2,h,S,Nelson,9/09/2017,8.4,3072.0,2.0,1.0,2.0,556.0,130.0,Northern Metropolitan,14577.0,1015605.5
4376,Preston,2/14 Mihil St,3,t,VB,Jellis,9/09/2017,8.4,3072.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,14577.0,791028.7
4377,Preston,24 Regent St,3,h,SP,Nelson,9/09/2017,8.4,3072.0,3.0,1.0,2.0,465.0,130.0,Northern Metropolitan,14577.0,1077275.4
4378,Preston,38 Spring St,3,h,S,Barry,9/09/2017,8.4,3072.0,3.0,1.0,1.0,556.0,130.0,Northern Metropolitan,14577.0,1044126.75
4379,Reservoir,20 Kennedy St,3,h,SP,Nelson,9/09/2017,12.0,3073.0,3.0,1.0,2.0,556.0,121.0,Northern Metropolitan,21650.0,771611.8
4380,Reservoir,15 Kinsale St,3,h,S,McGrath,9/09/2017,12.0,3073.0,3.0,1.0,2.0,556.0,130.0,Northern Metropolitan,21650.0,814234.1
4381,Reservoir,2/7 Oconnor St,2,t,PI,hockingstuart,9/09/2017,12.0,3073.0,2.0,1.0,1.0,556.0,82.0,Northern Metropolitan,21650.0,450704.38
4382,Reservoir,31 Orchid Av,4,h,SP,ASL,9/09/2017,12.0,3073.0,4.0,4.0,2.0,556.0,303.0,Northern Metropolitan,21650.0,1222533.6
4383,Reservoir,4/41 Pickett St,2,t,S,HAR,9/09/2017,12.0,3073.0,2.0,1.0,1.0,556.0,130.0,Northern Metropolitan,21650.0,668782.2
4384,Reservoir,9/63 Pine St,2,u,S,Nelson,9/09/2017,12.0,3073.0,2.0,1.0,1.0,556.0,130.0,Northern Metropolitan,21650.0,610969.56
4385,Reservoir,27 Ramleh Rd,3,h,SP,RW,9/09/2017,12.0,3073.0,3.0,1.0,2.0,741.0,130.0,Northern Metropolitan,21650.0,917648.3
4386,Richmond,8 Appleton St,3,h,PI,hockingstuart,9/09/2017,2.4,3121.0,3.0,1.0,2.0,556.0,130.0,Northern Metropolitan,14949.0,1397385.4
4387,Richmond,22 Cubitt St,2,h,SP,Jellis,9/09/2017,2.4,3121.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,14949.0,1342020.1
4388,Richmond,5/9 Goodwood St,1,u,SA,RT,9/09/2017,2.4,3121.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,14949.0,965856.2
4389,Richmond,11/1 Princess St,3,t,S,Nelson,9/09/2017,2.4,3121.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,14949.0,1381955.4
4390,Ringwood,25 Georges Rd,2,h,S,hockingstuart,9/09/2017,19.9,3134.0,2.0,1.0,1.0,766.0,100.0,Eastern Metropolitan,7785.0,1039121.4
4391,Ringwood East,28 Sunbeam Av,4,h,S,Philip,9/09/2017,21.3,3135.0,4.0,2.0,3.0,556.0,130.0,Eastern Metropolitan,4407.0,1048086.4
4392,Rowville,217 Dandelion Dr,3,h,S,Ray,9/09/2017,23.5,3178.0,3.0,1.0,2.0,556.0,130.0,South-Eastern Metropolitan,11667.0,685453.8
4393,Roxburgh Park,50 Coronet Av,3,h,S,Raine,9/09/2017,20.6,3064.0,3.0,2.0,1.0,556.0,185.0,Northern Metropolitan,5833.0,596002.3
4394,Roxburgh Park,30 MacKellar Dr,3,h,S,RW,9/09/2017,20.6,3064.0,3.0,2.0,1.0,556.0,130.0,Northern Metropolitan,5833.0,552783.2
4395,Roxburgh Park,6 Pegasus Ct,4,h,S,Raine,9/09/2017,20.6,3064.0,4.0,2.0,2.0,556.0,200.0,Northern Metropolitan,5833.0,662604.0
4396,Sandringham,2 Trentham St,5,h,S,Buxton,9/09/2017,15.2,3191.0,5.0,3.0,1.0,545.0,130.0,Southern Metropolitan,4497.0,1935160.0
4397,Sandringham,1 Victory St,3,h,S,Buxton,9/09/2017,15.2,3191.0,3.0,1.0,2.0,493.0,117.0,Southern Metropolitan,4497.0,1336733.8
4398,Seddon,2/42 Station Rd,3,h,S,Jas,9/09/2017,5.1,3011.0,3.0,3.0,1.0,556.0,130.0,Western Metropolitan,2417.0,1455888.0
4399,South Kingsville,49 Kernot St,3,h,S,Hunter,9/09/2017,6.2,3015.0,3.0,1.0,2.0,556.0,130.0,Western Metropolitan,984.0,1011758.94
4400,South Melbourne,54 Palmerston Cr,3,h,PI,Greg,9/09/2017,1.9,3205.0,3.0,2.0,2.0,149.0,130.0,Southern Metropolitan,5943.0,1679498.9
4401,South Melbourne,46/88 Park St,2,u,S,Greg,9/09/2017,1.9,3205.0,2.0,2.0,1.0,556.0,91.0,Southern Metropolitan,5943.0,839055.56
4402,South Melbourne,81/1 Sandilands St,3,u,VB,Greg,9/09/2017,1.9,3205.0,3.0,3.0,2.0,556.0,130.0,Southern Metropolitan,5943.0,1669049.2
4403,South Melbourne,40 Smith St,2,h,VB,Marshall,9/09/2017,1.9,3205.0,2.0,1.0,2.0,82.0,130.0,Southern Metropolitan,5943.0,1155539.8
4404,South Morang,11 Cecil Ct,4,h,S,HAR,9/09/2017,20.5,3752.0,4.0,2.0,4.0,556.0,290.0,Northern Metropolitan,7969.0,888013.8
4405,South Yarra,10/85 Caroline St,1,u,S,hockingstuart,9/09/2017,2.7,3141.0,1.0,1.0,1.0,556.0,43.0,Southern Metropolitan,14887.0,526936.7
4406,South Yarra,1009/50 Claremont St,1,u,VB,Collins,9/09/2017,2.7,3141.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,14887.0,1130235.0
4407,South Yarra,2 Hopetoun Gr,3,h,S,Jellis,9/09/2017,2.7,3141.0,3.0,1.0,2.0,250.0,98.0,Southern Metropolitan,14887.0,1649991.4
4408,South Yarra,12/399 Toorak Rd,2,u,S,hockingstuart,9/09/2017,2.7,3141.0,2.0,1.0,0.0,556.0,130.0,Southern Metropolitan,14887.0,898800.2
4409,Southbank,244/173 City Rd,2,u,S,hockingstuart,9/09/2017,0.7,3006.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8400.0,1163882.1
4410,Southbank,142/79 Whiteman St,1,u,S,Harcourts,9/09/2017,0.7,3006.0,1.0,1.0,1.0,556.0,130.0,Southern Metropolitan,8400.0,548890.25
4411,Springvale,4 Billing St,3,h,S,Bowman,9/09/2017,20.8,3171.0,3.0,1.0,2.0,556.0,130.0,South-Eastern Metropolitan,7412.0,850832.4
4412,Springvale,18 Silvan Av,3,h,VB,Paul,9/09/2017,20.8,3171.0,3.0,1.0,4.0,556.0,130.0,South-Eastern Metropolitan,7412.0,848511.0
4413,St Kilda,10/78 Barkly St,2,u,S,Thomson,9/09/2017,5.0,3182.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,13240.0,801658.75
4414,St Kilda,11/5 Herbert St,2,u,S,Gary,9/09/2017,5.0,3182.0,2.0,1.0,0.0,556.0,130.0,Southern Metropolitan,13240.0,787634.1
4415,St Kilda,8/44 Waterloo Cr,2,u,SP,Gary,9/09/2017,5.0,3182.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,13240.0,710061.0
4416,Strathmore,2/15 Lebanon St,3,u,S,Nelson,9/09/2017,8.2,3041.0,3.0,1.0,2.0,556.0,130.0,Western Metropolitan,3284.0,799095.1
4417,Sunbury,5 Cumberland Ch,4,h,S,Leeburn,9/09/2017,31.7,3429.0,4.0,2.0,1.0,556.0,130.0,Western Metropolitan,14092.0,464308.9
4418,Sunbury,11 Parkview Dr,2,h,S,YPA,9/09/2017,31.7,3429.0,2.0,2.0,2.0,556.0,130.0,Western Metropolitan,14092.0,505405.6
4419,Sunshine,35 Queen Cct,3,h,VB,Jas,9/09/2017,10.5,3020.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,3755.0,737354.94
4420,Sunshine North,14/16 Eastcote St,2,u,S,Douglas,9/09/2017,10.5,3020.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,4217.0,617589.75
4421,Surrey Hills,5 Anderson St,3,h,S,Noel,9/09/2017,10.2,3127.0,3.0,1.0,1.0,556.0,130.0,Southern Metropolitan,5457.0,1598106.8
4422,Surrey Hills,57 Guildford Rd,5,h,S,Marshall,9/09/2017,10.2,3127.0,5.0,3.0,2.0,1011.0,327.0,Southern Metropolitan,5457.0,3071375.2
4423,Surrey Hills,21 Kingston Rd,4,h,S,Ross,9/09/2017,10.2,3127.0,4.0,2.0,3.0,556.0,130.0,Southern Metropolitan,5457.0,1874231.6
4424,Sydenham,6 Kontek Wy,4,h,S,Barry,9/09/2017,18.0,3037.0,4.0,2.0,3.0,556.0,134.0,Western Metropolitan,3640.0,606502.75
4425,Taylors Hill,13 Glenelg Bvd,4,h,PI,Barry,9/09/2017,18.0,3037.0,4.0,2.0,8.0,556.0,130.0,Western Metropolitan,4242.0,602601.0
4426,Taylors Lakes,63 Australia Dr,4,h,S,Barry,9/09/2017,15.5,3038.0,4.0,2.0,4.0,556.0,231.0,Western Metropolitan,5336.0,767889.5
4427,Taylors Lakes,5 Chlotte Ct,4,h,S,Nelson,9/09/2017,15.5,3038.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,5336.0,683295.6
4428,Templestowe,7/416 Church Rd,3,t,S,Barry,9/09/2017,15.5,3106.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,6202.0,1138592.9
4429,Thomastown,3/5 Acacia St,2,u,SP,Walshe,9/09/2017,15.3,3074.0,2.0,1.0,2.0,556.0,130.0,Northern Metropolitan,7955.0,503216.44
4430,Thomastown,1/7 Wilgah St,2,u,S,Ray,9/09/2017,15.3,3074.0,2.0,1.0,1.0,556.0,130.0,Northern Metropolitan,7955.0,539412.25
4431,Thornbury,1/203 Collins St,2,h,S,McGrath,9/09/2017,7.0,3071.0,2.0,1.0,1.0,556.0,130.0,Northern Metropolitan,8870.0,1139845.0
4432,Thornbury,124 Fyffe St,4,h,PI,McGrath,9/09/2017,7.0,3071.0,4.0,2.0,3.0,556.0,130.0,Northern Metropolitan,8870.0,1559150.9
4433,Thornbury,207 Gooch St,2,h,S,The,9/09/2017,7.0,3071.0,2.0,1.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,1157096.5
4434,Toorak,5/14 Springfield Av,1,u,SP,Jellis,9/09/2017,4.1,3142.0,1.0,1.0,1.0,556.0,130.0,Southern Metropolitan,7217.0,662098.06
4435,Toorak,6/530 Toorak Rd,2,u,S,RT,9/09/2017,4.1,3142.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,7217.0,972740.6
4436,Toorak,13/270 Williams Rd,1,u,S,Thomson,9/09/2017,4.1,3142.0,1.0,1.0,1.0,556.0,130.0,Southern Metropolitan,7217.0,745294.8
4437,Tullamarine,1/22 Henderson Rd,2,t,S,Barry,9/09/2017,12.9,3043.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,3296.0,581950.94
4438,Tullamarine,18C Sharps Rd,3,t,S,Moonee,9/09/2017,12.9,3043.0,3.0,2.0,1.0,556.0,130.0,Western Metropolitan,3296.0,536774.06
4439,Vermont,6/513 Mitcham Rd,2,u,S,Ray,9/09/2017,17.2,3133.0,2.0,1.0,1.0,556.0,130.0,Eastern Metropolitan,4181.0,728655.7
4440,Wantirna,40 Bateman St,3,h,S,Noel,9/09/2017,14.7,3152.0,3.0,1.0,4.0,556.0,125.0,Eastern Metropolitan,5424.0,897248.6
4441,Watsonia,1/269 Nell St W,3,u,S,Ray,9/09/2017,14.5,3087.0,3.0,1.0,1.0,556.0,95.0,Northern Metropolitan,2329.0,610890.7
4442,Werribee,4 Denise Ct,3,h,S,Sweeney,9/09/2017,14.7,3030.0,3.0,2.0,1.0,556.0,130.0,Western Metropolitan,16166.0,516913.12
4443,West Footscray,20/697 Barkly St,1,u,S,C21,9/09/2017,6.4,3012.0,1.0,1.0,1.0,556.0,130.0,Western Metropolitan,5058.0,368203.5
4444,West Footscray,16/745 Barkly St,2,u,VB,Village,9/09/2017,6.4,3012.0,2.0,1.0,1.0,556.0,130.0,Western Metropolitan,5058.0,447708.84
4445,West Melbourne,1/12 Prout La,3,h,S,Jellis,9/09/2017,3.1,3003.0,3.0,2.0,4.0,556.0,130.0,Northern Metropolitan,2230.0,1902152.9
4446,West Melbourne,59 Rosslyn St,4,h,S,Jellis,9/09/2017,3.1,3003.0,4.0,2.0,2.0,556.0,278.0,Northern Metropolitan,2230.0,2860096.0
4447,Westmeadows,12 Walpa Ct,3,h,S,Barry,9/09/2017,16.5,3049.0,3.0,1.0,3.0,681.0,130.0,Northern Metropolitan,2474.0,654262.8
4448,Williamstown,34 Queen St,3,h,SP,Raine,9/09/2017,6.8,3016.0,3.0,1.0,2.0,556.0,130.0,Western Metropolitan,6380.0,1393152.5
4449,Williamstown,40 Queen St,3,h,S,Raine,9/09/2017,6.8,3016.0,3.0,1.0,1.0,508.0,130.0,Western Metropolitan,6380.0,1394893.4
4450,Windsor,3/4 Mary St,3,h,PI,hockingstuart,9/09/2017,4.6,3181.0,3.0,2.0,2.0,556.0,137.0,Southern Metropolitan,4380.0,1953780.0
4451,Wollert,3 Chetwynd Gr,4,h,S,hockingstuart,9/09/2017,25.5,3750.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,2940.0,563796.0
4452,Wollert,18 Wigan Cl,4,h,PI,hockingstuart,9/09/2017,25.5,3750.0,4.0,2.0,2.0,400.0,248.0,Northern Metropolitan,2940.0,604370.2
4453,Yarraville,45b Kidman St,3,t,PI,Jas,9/09/2017,6.3,3013.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,6543.0,801010.4
4454,Abbotsford,64 Studley St,3,h,S,Jellis,16/09/2017,3.0,3067.0,3.0,2.0,1.0,556.0,130.0,Northern Metropolitan,4019.0,1871204.8
4455,Aberfeldie,437 Buckley St,3,h,VB,Nelson,16/09/2017,7.5,3040.0,3.0,1.0,2.0,556.0,130.0,Western Metropolitan,1543.0,1271034.5
4456,Aberfeldie,59A Clifton St,4,h,PI,Nelson,16/09/2017,7.5,3040.0,4.0,3.0,2.0,556.0,267.0,Western Metropolitan,1543.0,1956657.4
4457,Airport West,5/14 Laurence Av,3,u,S,Barry,16/09/2017,10.4,3042.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,3464.0,727700.3
4458,Altona Meadows,11 Mayfield Gr,4,h,S,hockingstuart,16/09/2017,15.5,3028.0,4.0,2.0,2.0,556.0,174.0,Western Metropolitan,7630.0,659771.06
4459,Altona North,27 Beuron Rd,3,h,S,Greg,16/09/2017,9.4,3025.0,3.0,1.0,2.0,667.0,130.0,Western Metropolitan,5132.0,884886.8
4460,Altona North,241 Blackshaws Rd,3,h,S,Village,16/09/2017,9.4,3025.0,3.0,1.0,1.0,556.0,130.0,Western Metropolitan,5132.0,756110.56
4461,Ardeer,13A Rockbank Rd,3,t,S,Bells,16/09/2017,12.8,3022.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,1281.0,611941.06
4462,Armadale,35A Densham Rd,2,h,S,Jellis,16/09/2017,6.3,3143.0,2.0,2.0,2.0,556.0,130.0,Southern Metropolitan,4836.0,2245482.5
4463,Armadale,42 Hampden Rd,4,h,VB,Marshall,16/09/2017,6.3,3143.0,4.0,2.0,2.0,556.0,130.0,Southern Metropolitan,4836.0,2495137.0
4464,Armadale,20 Kooyong Rd,3,t,SP,Marshall,16/09/2017,6.3,3143.0,3.0,3.0,1.0,1889.0,141.0,Southern Metropolitan,4836.0,1837413.9
4465,Armadale,36 New St,3,h,VB,Marshall,16/09/2017,6.3,3143.0,2.0,1.0,1.0,556.0,115.0,Southern Metropolitan,4836.0,1758847.1
4466,Armadale,17 Orchard St,2,h,S,The,16/09/2017,6.3,3143.0,2.0,2.0,1.0,556.0,130.0,Southern Metropolitan,4836.0,2228240.5
4467,Ascot Vale,113/8 Burrowes St,2,u,VB,Nelson,16/09/2017,4.3,3032.0,2.0,2.0,1.0,556.0,130.0,Western Metropolitan,6567.0,544501.8
4468,Ascot Vale,168 Epsom Rd,3,h,S,Nelson,16/09/2017,4.3,3032.0,3.0,1.0,2.0,556.0,130.0,Western Metropolitan,6567.0,1324216.8
4469,Ascot Vale,19 Morphett Av,3,h,VB,Jellis,16/09/2017,4.3,3032.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,6567.0,1297805.2
4470,Ascot Vale,49 Newsom St,3,t,S,McDonald,16/09/2017,4.3,3032.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,6567.0,963069.0
4471,Ashburton,1/73 Ashburn Gr,3,t,SP,Tim,16/09/2017,10.2,3147.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,3052.0,1404256.6
4472,Balaclava,23 Albion St,4,h,S,McGrath,16/09/2017,6.4,3183.0,4.0,2.0,2.0,556.0,130.0,Southern Metropolitan,2952.0,2274798.8
4473,Balaclava,4/30 Blenheim St,3,u,S,Gary,16/09/2017,6.4,3183.0,3.0,1.0,1.0,556.0,130.0,Southern Metropolitan,2952.0,1001244.3
4474,Balaclava,6/38 Brighton Rd,1,u,SP,Gary,16/09/2017,6.4,3183.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,2952.0,1024720.25
4475,Balaclava,5/38 The Avenue,2,u,S,hockingstuart,16/09/2017,6.4,3183.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,2952.0,778806.2
4476,Balwyn,1/89 Balwyn Rd,3,t,VB,Jellis,16/09/2017,7.9,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1390844.5
4477,Balwyn,1/4 Birtles Ct,4,h,S,Jellis,16/09/2017,7.9,3103.0,4.0,3.0,6.0,556.0,130.0,Southern Metropolitan,5682.0,2321820.5
4478,Balwyn,20 Evelina St,6,h,SP,Marshall,16/09/2017,7.9,3103.0,6.0,3.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,2061337.4
4479,Balwyn,1 Grosvenor Pde,3,h,VB,Marshall,16/09/2017,7.9,3103.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,5682.0,1811835.5
4480,Beaumaris,7 Haydens Rd,3,t,PI,Buxton,16/09/2017,17.3,3193.0,3.0,3.0,2.0,725.0,130.0,Southern Metropolitan,5366.0,1698210.4
4481,Bentleigh,4 Clairmont Av,4,h,S,Jellis,16/09/2017,11.4,3204.0,4.0,3.0,2.0,557.0,233.0,Southern Metropolitan,6795.0,1928286.9
4482,Bentleigh,43a McArthur St,4,t,S,Buxton,16/09/2017,11.4,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1439297.6
4483,Bentleigh,8A Pascoe Av,4,t,S,Buxton,16/09/2017,11.4,3204.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,6795.0,1439297.6
4484,Bentleigh,2/5 South Av,2,u,SP,Buxton,16/09/2017,11.4,3204.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,6795.0,663931.8
4485,Bentleigh East,8 Begg St,3,h,VB,Buxton,16/09/2017,13.8,3165.0,3.0,1.0,1.0,556.0,130.0,Southern Metropolitan,10969.0,1066235.5
4486,Bentleigh East,17 Bellevue Rd,4,h,S,Woodards,16/09/2017,13.8,3165.0,4.0,2.0,4.0,556.0,130.0,Southern Metropolitan,10969.0,1438963.2
4487,Bentleigh East,43b Brosnan Rd,3,t,S,Jellis,16/09/2017,13.8,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1185312.2
4488,Bentleigh East,892 Centre Rd,2,h,S,buyMyplace,16/09/2017,13.8,3165.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,10969.0,1175430.5
4489,Bentleigh East,15 Millis Av,4,h,VB,Buxton,16/09/2017,13.8,3165.0,4.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1264386.1
4490,Bentleigh East,3b Warwick St,4,t,VB,Buxton,16/09/2017,13.8,3165.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10969.0,1161897.4
4491,Black Rock,3/20 Seaview Cr,2,u,S,Ray,16/09/2017,17.3,3193.0,2.0,1.0,2.0,556.0,130.0,Southern Metropolitan,2866.0,925498.4
4492,Blackburn,3 Anjaya Ct,3,h,S,Noel,16/09/2017,13.4,3130.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,5713.0,1261949.6
4493,Blackburn,15 Banksia St,4,h,S,Fletchers,16/09/2017,13.4,3130.0,4.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,5713.0,1459663.2
4494,Blackburn,25 Jeffery St,4,h,SP,Ray,16/09/2017,13.4,3130.0,4.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,5713.0,1391584.4
4495,Blackburn South,1A Constance St,3,t,S,Jellis,16/09/2017,13.4,3130.0,3.0,2.0,2.0,556.0,16.0,Eastern Metropolitan,4387.0,980771.06
4496,Blackburn South,152 Middleborough Rd,4,h,S,Ray,16/09/2017,13.4,3130.0,4.0,3.0,2.0,592.0,168.0,Eastern Metropolitan,4387.0,1366790.5
4497,Boronia,7 Beech Ct,3,h,S,iTRAK,16/09/2017,25.0,3155.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9704.0,686786.2
4498,Braybrook,6 Commerce St,3,h,S,Douglas,16/09/2017,8.6,3019.0,2.0,1.0,1.0,556.0,85.0,Western Metropolitan,3589.0,744311.1
4499,Brighton,5/103 Dendy St,2,u,S,Buxton,16/09/2017,10.5,3186.0,2.0,1.0,1.0,556.0,130.0,Southern Metropolitan,10579.0,1116007.4
4500,Brighton,3/58 Durrant St,3,t,S,Hodges,16/09/2017,10.5,3186.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10579.0,1896221.4
4501,Brighton,3/25 Grosvenor St,3,t,VB,Jellis,16/09/2017,10.5,3186.0,3.0,2.0,2.0,556.0,122.0,Southern Metropolitan,10579.0,1702920.4
4502,Brighton,15 Lasswade Ct,3,t,S,Nick,16/09/2017,10.5,3186.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10579.0,1896221.4
4503,Brighton,7 Oak Gr,4,h,S,Jellis,16/09/2017,10.5,3186.0,4.0,3.0,4.0,569.0,130.0,Southern Metropolitan,10579.0,2798732.2
4504,Brighton,10/260 St Kilda St,3,u,SP,Buxton,16/09/2017,10.5,3186.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10579.0,1599107.9
4505,Brighton,2/14 Young St,3,u,S,Buxton,16/09/2017,10.5,3186.0,3.0,2.0,1.0,556.0,130.0,Southern Metropolitan,10579.0,1558420.1
4506,Brunswick,402/33 Breese St,1,u,SP,Nelson,16/09/2017,5.2,3056.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,11918.0,713030.25
4507,Brunswick,4/135 Brunswick Rd,2,t,S,Stockdale,16/09/2017,5.2,3056.0,2.0,1.0,1.0,82.0,2.0,Northern Metropolitan,11918.0,658225.5
4508,Brunswick,2/339 Brunswick Rd,3,t,SP,Woodards,16/09/2017,5.2,3056.0,3.0,1.0,1.0,556.0,133.0,Northern Metropolitan,11918.0,917931.1
4509,Brunswick,3/30 Cassels Rd,1,u,S,Nelson,16/09/2017,5.2,3056.0,1.0,1.0,1.0,556.0,42.0,Northern Metropolitan,11918.0,351984.06
4510,Brunswick,7/39 Davies St,2,u,SP,Nelson,16/09/2017,5.2,3056.0,2.0,1.0,1.0,556.0,61.0,Northern Metropolitan,11918.0,459313.72
4511,Brunswick,4/827 Park St,2,u,SP,Woodards,16/09/2017,5.2,3056.0,2.0,1.0,1.0,556.0,130.0,Northern Metropolitan,11918.0,608520.06
4512,Brunswick,2 Richardson St,3,h,S,Jellis,16/09/2017,5.2,3056.0,3.0,1.0,2.0,556.0,130.0,Northern Metropolitan,11918.0,1372301.9
4513,Brunswick,11/37 Staley St,2,u,S,Nelson,16/09/2017,5.2,3056.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,11918.0,807033.5
4514,Brunswick,6/139 Union St,2,u,S,Nelson,16/09/2017,5.2,3056.0,2.0,1.0,1.0,556.0,130.0,Northern Metropolitan,11918.0,648197.7
4515,Brunswick East,12 Dianella Wky,2,t,S,Jellis,16/09/2017,4.0,3057.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,5533.0,964742.7
4516,Brunswick West,5/478 Albion St,2,u,PI,Ray,16/09/2017,5.2,3055.0,2.0,1.0,1.0,556.0,65.0,Northern Metropolitan,7082.0,389113.88
