,Unnamed: 0,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
4066,15689,Mentone,9 Glengala Ct,3,h,S,Buxton,3/09/2017,20.0,3194.0,3.0,2.0,2.0,535.0,132.0,1985.0,,-37.983290000000004,145.0918,South-Eastern Metropolitan,6162.0
4067,15691,Mernda,8 Kernaghan Dr,4,h,S,Ray,3/09/2017,25.9,3754.0,4.0,2.0,2.0,,195.0,2008.0,,-37.58846,145.09518,Northern Metropolitan,5812.0
4068,15692,Mickleham,26 Primavera Dr,3,h,S,Ray,3/09/2017,20.6,3064.0,,,,,,,,,,Northern Metropolitan,1158.0
4069,15693,Mitcham,11 Glen Rd,3,h,S,Fletchers,3/09/2017,17.2,3132.0,3.0,2.0,1.0,,160.0,1955.0,,-37.8108,145.1964,Eastern Metropolitan,6871.0
4070,15694,Mont Albert,201/766 Whitehorse Rd,2,u,VB,Fletchers,3/09/2017,10.2,3127.0,2.0,1.0,2.0,,102.0,2011.0,,-37.81667,145.11183,Eastern Metropolitan,2079.0
4071,15695,Moonee Ponds,3/22 Grandison St,2,u,S,O'Brien,3/09/2017,6.2,3039.0,2.0,1.0,1.0,,64.0,1980.0,,-37.76044,144.91901000000001,Western Metropolitan,6232.0
4072,15696,Moonee Ponds,18 Laura St,3,h,S,Nelson,3/09/2017,6.2,3039.0,,,,,,,,,,Western Metropolitan,6232.0
4073,15698,Moonee Ponds,38 Wilson St,4,h,S,Nelson,3/09/2017,6.2,3039.0,4.0,2.0,3.0,465.0,,,,-37.763059999999996,144.92851000000005,Western Metropolitan,6232.0
4074,15702,Mount Waverley,7 Lynden Gr,4,h,VB,Tim,3/09/2017,14.2,3149.0,4.0,2.0,2.0,,,,,-37.8611,145.11427,Eastern Metropolitan,13366.0
4075,15703,Mount Waverley,33 Oakern St,4,h,S,Buxton,3/09/2017,14.2,3149.0,4.0,2.0,2.0,,,,,-37.8856,145.11977,Eastern Metropolitan,13366.0
4076,15704,Mount Waverley,3 Woodstock Rd,3,h,SP,Jellis,3/09/2017,14.2,3149.0,3.0,2.0,2.0,,,,,-37.8771,145.1224,Eastern Metropolitan,13366.0
4077,15705,Mulgrave,3 Doull Ct,3,t,S,Ray,3/09/2017,18.8,3170.0,3.0,2.0,1.0,145.0,129.0,2015.0,,-37.932109999999994,145.18955,South-Eastern Metropolitan,7113.0
4078,15706,Mulgrave,63 Haverbrack Dr,4,h,S,Ray,3/09/2017,18.8,3170.0,4.0,3.0,2.0,650.0,224.0,1985.0,,-37.929790000000004,145.2036,South-Eastern Metropolitan,7113.0
4079,15707,Mulgrave,20 Richmond Cct,3,h,S,Ray,3/09/2017,18.8,3170.0,3.0,2.0,1.0,,118.0,2011.0,,-37.93365,145.19273,South-Eastern Metropolitan,7113.0
4080,15708,Murrumbeena,2/26 Melbourne St,2,u,S,Thomson,3/09/2017,10.1,3163.0,2.0,1.0,1.0,,,1996.0,,-37.888870000000004,145.06732,Southern Metropolitan,4442.0
4081,15709,Murrumbeena,10/25 Rosella St,2,u,VB,Thomson,3/09/2017,10.1,3163.0,2.0,1.0,1.0,,,,,-37.89416,145.07221,Southern Metropolitan,4442.0
4082,15710,Murrumbeena,61 Wallace Av,2,h,S,Buxton,3/09/2017,10.1,3163.0,2.0,1.0,1.0,,,,,-37.90457,145.07199,Southern Metropolitan,4442.0
4083,15711,Narre Warren,9 Argus Ct,4,h,S,Just,3/09/2017,34.1,3805.0,4.0,3.0,4.0,,306.0,1997.0,,-38.039590000000004,145.30791000000005,South-Eastern Metropolitan,9376.0
4084,15712,New Gisborne,28 Dalray Cr,4,h,S,Raine,3/09/2017,48.1,3438.0,4.0,2.0,2.0,,175.0,2002.0,,-37.466590000000004,144.60241000000005,Northern Victoria,849.0
4085,15715,Newport,25 Mirls St,4,h,S,Williams,3/09/2017,6.2,3015.0,4.0,2.0,3.0,,169.0,1915.0,,-37.84405,144.87937,Western Metropolitan,5498.0
4086,15716,Niddrie,2/32 Carrington Rd,3,u,PI,Brad,3/09/2017,10.4,3042.0,3.0,2.0,1.0,,,,,-37.7372,144.88839,Western Metropolitan,2291.0
4087,15719,Niddrie,36 Shaw St,2,h,PI,Barry,3/09/2017,10.4,3042.0,2.0,1.0,1.0,650.0,380.0,2016.0,,-37.740159999999996,144.88805,Western Metropolitan,2291.0
4088,15721,North Melbourne,511/179 Boundary Rd,2,u,VB,Jellis,3/09/2017,1.8,3051.0,2.0,1.0,1.0,,,2011.0,,-37.788909999999994,144.93948,Northern Metropolitan,6821.0
4089,15722,North Melbourne,31 Cobden St,3,h,S,Nelson,3/09/2017,1.8,3051.0,3.0,1.0,3.0,163.0,,,,-37.804520000000004,144.95718,Northern Metropolitan,6821.0
4090,15725,Northcote,38 Whalley St,4,h,S,McGrath,3/09/2017,5.3,3070.0,4.0,3.0,4.0,422.0,,,,-37.769690000000004,145.00718,Northern Metropolitan,11364.0
4091,15726,Notting Hill,80 Westerfield Dr,4,h,S,Barry,3/09/2017,16.7,3168.0,4.0,2.0,3.0,,174.0,1978.0,,-37.9082,145.1462,Southern Metropolitan,902.0
4092,15727,Oak Park,1/28 Murphy St,3,t,S,Eview,3/09/2017,11.2,3046.0,,,,,,,,,,Northern Metropolitan,2651.0
4093,15729,Oakleigh South,1/5 Golf Rd,2,u,S,Ray,3/09/2017,15.5,3167.0,2.0,1.0,1.0,,84.0,1975.0,,-37.910920000000004,145.08928,South-Eastern Metropolitan,3692.0
4094,15732,Parkdale,16 Davey St,3,h,S,Barry,3/09/2017,21.5,3195.0,3.0,1.0,1.0,,141.0,1960.0,,-37.99712,145.08798000000004,South-Eastern Metropolitan,5087.0
4095,15733,Parkdale,2 Kershaw St,4,h,S,Hodges,3/09/2017,21.5,3195.0,4.0,2.0,5.0,600.0,179.0,1950.0,,-37.998059999999995,145.08829,South-Eastern Metropolitan,5087.0
4096,15734,Parkdale,2/11 Mount View Av,3,t,S,hockingstuart,3/09/2017,21.5,3195.0,3.0,1.0,2.0,,121.0,1985.0,,-37.993629999999996,145.08603,South-Eastern Metropolitan,5087.0
4097,15736,Pascoe Vale,65 Cornwall Rd,5,h,VB,Nelson,3/09/2017,8.5,3044.0,5.0,3.0,2.0,,,,,-37.71873,144.93674,Northern Metropolitan,7485.0
4098,15740,Pascoe Vale,33 Snell Gr,4,h,VB,Nelson,3/09/2017,8.5,3044.0,4.0,2.0,2.0,1031.0,,,,-37.717459999999996,144.92955,Northern Metropolitan,7485.0
4099,15742,Point Cook,20 Rona Rd,4,h,S,hockingstuart,3/09/2017,14.7,3030.0,4.0,2.0,2.0,,135.0,,,-37.90473,144.733,Western Metropolitan,15542.0
4100,15744,Port Melbourne,214/1 Danks St,3,u,S,Home,3/09/2017,3.5,3207.0,,,,,,,,,,Southern Metropolitan,8648.0
4101,15745,Port Melbourne,222 Esplanade Pl,4,h,S,Marshall,3/09/2017,3.5,3207.0,,,,,,,,,,Southern Metropolitan,8648.0
4102,15746,Port Melbourne,302/19 Pickles St,2,u,SP,Buxton,3/09/2017,3.5,3207.0,2.0,1.0,1.0,,67.0,2004.0,,-37.844159999999995,144.94426,Southern Metropolitan,8648.0
4103,15749,Port Melbourne,701/142 Rouse St,2,u,PI,RT,3/09/2017,3.5,3207.0,,,,,,,,,,Southern Metropolitan,8648.0
4104,15750,Prahran,36 Airlie Av,3,h,S,hockingstuart,3/09/2017,4.6,3181.0,3.0,2.0,1.0,,,,,-37.85629,145.00791,Southern Metropolitan,7717.0
4105,15752,Prahran,11 George St,3,h,S,Pride,3/09/2017,4.6,3181.0,,,,,,,,,,Southern Metropolitan,7717.0
4106,15753,Prahran,3/3 Rae Ct,2,u,PI,hockingstuart,3/09/2017,4.6,3181.0,2.0,1.0,1.0,,,,,-37.85672,145.00273,Southern Metropolitan,7717.0
4107,15754,Preston,27/122 High St,2,u,S,Harcourts,3/09/2017,8.4,3072.0,2.0,2.0,1.0,,72.0,2010.0,,-37.74762,145.00261,Northern Metropolitan,14577.0
4108,15755,Preston,1/17 Park Av,2,h,S,hockingstuart,3/09/2017,8.4,3072.0,2.0,2.0,1.0,,,,,-37.73774,144.99357,Northern Metropolitan,14577.0
4109,15757,Reservoir,30 Black St,3,h,S,Ray,3/09/2017,12.0,3073.0,3.0,2.0,2.0,,150.0,2006.0,,-37.70932,145.02043,Northern Metropolitan,21650.0
4110,15758,Reservoir,1 Cameron St,3,h,S,Stockdale,3/09/2017,12.0,3073.0,3.0,2.0,3.0,488.0,135.0,1950.0,,-37.727470000000004,145.00035,Northern Metropolitan,21650.0
4111,15759,Reservoir,39 Crevelli St,3,h,S,Stockdale,3/09/2017,12.0,3073.0,3.0,1.0,1.0,170.0,128.0,1950.0,,-37.729240000000004,145.02981,Northern Metropolitan,21650.0
4112,15760,Reservoir,98 Crookston Rd,3,h,S,Barry,3/09/2017,12.0,3073.0,3.0,1.0,2.0,741.0,,,,-37.709309999999995,145.01434,Northern Metropolitan,21650.0
4113,15762,Reservoir,13 Lucille Av,4,h,PI,Ray,3/09/2017,12.0,3073.0,4.0,2.0,2.0,,,1959.0,,-37.70002,145.02155,Northern Metropolitan,21650.0
4114,15763,Reservoir,53 Mahoneys Rd,3,h,S,Barry,3/09/2017,12.0,3073.0,3.0,1.0,2.0,,,,,-37.69397,145.00008,Northern Metropolitan,21650.0
4115,15764,Reservoir,1 Marchant Av,2,h,S,Ray,3/09/2017,12.0,3073.0,2.0,1.0,1.0,,,,,-37.71588,145.01074,Northern Metropolitan,21650.0
4116,15765,Reservoir,79 North Rd,4,h,SP,RW,3/09/2017,12.0,3073.0,4.0,1.0,4.0,646.0,119.0,1950.0,,-37.723279999999995,145.01862,Northern Metropolitan,21650.0
4117,15766,Reservoir,4/80 Rathcown Rd,2,u,S,Nelson,3/09/2017,12.0,3073.0,2.0,1.0,1.0,,87.0,2007.0,,-37.70922,145.02486000000005,Northern Metropolitan,21650.0
4118,15768,Richmond,187A Burnley St,3,h,S,Jellis,3/09/2017,2.4,3121.0,,,,,,,,,,Northern Metropolitan,14949.0
4119,15769,Richmond,31 Coppin St,3,t,S,Jellis,3/09/2017,2.4,3121.0,3.0,2.0,3.0,,,2005.0,,-37.81852,145.00413,Northern Metropolitan,14949.0
4120,15770,Richmond,3 Cutter St,3,t,PI,Jellis,3/09/2017,2.4,3121.0,3.0,2.0,1.0,,,,,-37.82397,145.00891000000001,Northern Metropolitan,14949.0
4121,15772,Richmond,2/4 Tullo Pl,2,t,S,Jellis,3/09/2017,2.4,3121.0,2.0,2.0,2.0,,155.0,1950.0,,-37.81915,144.99971000000005,Northern Metropolitan,14949.0
4122,15773,Richmond,311/45 York St,2,u,S,Collins,3/09/2017,2.4,3121.0,2.0,1.0,1.0,,67.0,2012.0,,-37.813,144.99303,Northern Metropolitan,14949.0
4123,15774,Ringwood,14 Bardia St,7,h,S,Philip,3/09/2017,19.9,3134.0,7.0,3.0,,,,,,-37.811659999999996,145.23331000000005,Eastern Metropolitan,7785.0
4124,15775,Ringwood,42 Kalinda Rd,4,h,S,Barry,3/09/2017,19.9,3134.0,4.0,2.0,2.0,,162.0,1985.0,,-37.78993,145.25537,Eastern Metropolitan,7785.0
4125,15777,Ringwood,4/39 Thomas St,2,u,S,Barry,3/09/2017,19.9,3134.0,,,,,,,,,,Eastern Metropolitan,7785.0
4126,15778,Ringwood East,8 Lester Av,4,h,S,Barry,3/09/2017,21.3,3135.0,4.0,2.0,3.0,,,,,-37.8191,145.26431000000005,Eastern Metropolitan,4407.0
4127,15779,Ripponlea,7/98 Brighton Rd,2,u,S,Gary,3/09/2017,7.2,3185.0,2.0,1.0,0.0,,107.0,1930.0,,-37.87811,144.9939,Southern Metropolitan,821.0
4128,15780,Rosanna,65 Ellesmere Pde,2,h,S,Miles,3/09/2017,8.9,3084.0,2.0,1.0,,,,,,-37.73745,145.06482,Eastern Metropolitan,3540.0
4129,15781,Rosanna,5/10 Maleela Gr,2,u,S,Nelson,3/09/2017,8.9,3084.0,2.0,1.0,1.0,,68.0,1980.0,,-37.73829,145.07848,Eastern Metropolitan,3540.0
4130,15784,Sandringham,2/62 Grange Rd,4,h,S,Hodges,3/09/2017,15.2,3191.0,4.0,2.0,2.0,,199.0,1995.0,,-37.94891,145.018,Southern Metropolitan,4497.0
4131,15786,South Yarra,8 Phoenix St,3,h,S,hockingstuart,3/09/2017,2.7,3141.0,3.0,2.0,,,111.0,1910.0,,-37.84361,144.99209,Southern Metropolitan,14887.0
4132,15788,Spotswood,24 Mary St,3,t,SP,Sweeney,3/09/2017,6.2,3015.0,,,,,,,,,,Western Metropolitan,1223.0
4133,15791,St Albans,11 Clover Av,3,h,SP,Biggin,3/09/2017,14.0,3021.0,3.0,1.0,1.0,,112.0,1974.0,,-37.75977,144.81281,Western Metropolitan,14042.0
4134,15796,Sunbury,35 Oxley St,3,h,S,Barry,3/09/2017,31.7,3429.0,3.0,2.0,4.0,664.0,138.0,1975.0,,-37.581959999999995,144.71066000000005,Western Metropolitan,14092.0
4135,15800,Sunshine West,2/28 Armstrong St,3,u,S,Sweeney,3/09/2017,10.5,3020.0,3.0,1.0,,,120.0,2000.0,,-37.78982,144.8227,Western Metropolitan,6763.0
4136,15801,Sunshine West,5 Mark St,3,h,S,Douglas,3/09/2017,10.5,3020.0,3.0,1.0,2.0,,118.0,1965.0,,-37.78621,144.79752,Western Metropolitan,6763.0
4137,15803,Surrey Hills,16 Norris St,4,h,S,Marshall,3/09/2017,10.2,3127.0,4.0,3.0,2.0,,,,,-37.81779,145.08792,Southern Metropolitan,5457.0
4138,15804,Surrey Hills,4/58 Windsor Cr,2,h,S,Jellis,3/09/2017,10.2,3127.0,2.0,1.0,1.0,,,1960.0,,-37.82428,145.10533999999996,Southern Metropolitan,5457.0
4139,15805,Tarneit,2/21 Chesterton Av,3,u,SP,Barry,3/09/2017,18.4,3029.0,3.0,2.0,1.0,,116.0,2006.0,,-37.8673,144.6603,Western Metropolitan,10160.0
4140,15806,Taylors Lakes,6 Pukaki Ct,3,h,S,Barry,3/09/2017,15.5,3038.0,3.0,2.0,1.0,677.0,138.0,1980.0,,-37.712540000000004,144.80836000000005,Western Metropolitan,5336.0
4141,15807,Templestowe,1 Dundee Ct,5,h,VB,Jellis,3/09/2017,15.5,3106.0,5.0,2.0,2.0,,,,,-37.761520000000004,145.16168000000005,Eastern Metropolitan,6202.0
4142,15808,Templestowe Lower,2/18 Sunhill Rd,4,h,S,Jellis,3/09/2017,12.4,3107.0,4.0,2.0,2.0,,142.0,1995.0,,-37.76504,145.10631999999995,Eastern Metropolitan,5420.0
4143,15809,Thornbury,12 Harold St,3,h,S,Woodards,3/09/2017,7.0,3071.0,3.0,1.0,2.0,,110.0,1900.0,,-37.75667,144.99955,Northern Metropolitan,8870.0
4144,15810,Thornbury,316 Rossmoyne St,3,h,S,McGrath,3/09/2017,7.0,3071.0,4.0,2.0,3.0,530.0,145.0,1950.0,,-37.759679999999996,145.02305,Northern Metropolitan,8870.0
4145,15812,Toorak,6/637 Orrong Rd,3,u,S,hockingstuart,3/09/2017,4.1,3142.0,3.0,1.0,1.0,,,,,-37.8474,145.01247,Southern Metropolitan,7217.0
4146,15813,Truganina,93 Verdant Rd,4,h,S,RW,3/09/2017,18.4,3029.0,4.0,2.0,2.0,,167.0,2012.0,,-37.8586,144.72279,Western Metropolitan,5811.0
4147,15814,Tullamarine,79 Churchill Av,3,h,S,YPA,3/09/2017,12.9,3043.0,3.0,1.0,1.0,,134.0,1975.0,,-37.69982,144.8712,Western Metropolitan,3296.0
4148,15815,Tullamarine,8 Dianne Dr,3,h,SP,Brad,3/09/2017,12.9,3043.0,3.0,1.0,1.0,,,,,-37.70647,144.87225,Western Metropolitan,3296.0
4149,15817,Tullamarine,5/318 Melrose Dr,3,u,S,Brad,3/09/2017,12.9,3043.0,3.0,1.0,1.0,,116.0,2002.0,,-37.6908,144.87277,Western Metropolitan,3296.0
4150,15818,Vermont South,30 Wildwood Av,5,h,S,Harcourts,3/09/2017,17.2,3133.0,5.0,3.0,2.0,,,,,-37.86077,145.17102,Eastern Metropolitan,4280.0
4151,15819,Vermont South,3 Winslow Gr,3,h,S,Ray,3/09/2017,17.2,3133.0,3.0,2.0,2.0,,211.0,2000.0,,-37.846090000000004,145.1717,Eastern Metropolitan,4280.0
4152,15820,Viewbank,19 Sherlowe Cr,3,h,S,Miles,3/09/2017,8.9,3084.0,3.0,2.0,2.0,,157.0,1980.0,,-37.73294,145.09736999999996,Eastern Metropolitan,2698.0
4153,15822,Watsonia,2 Black St,3,h,S,Darren,3/09/2017,14.5,3087.0,3.0,2.0,1.0,,122.0,1956.0,,-37.71113,145.08191000000005,Northern Metropolitan,2329.0
4154,15823,Watsonia,282 Greenwood Dr,4,h,S,Ray,3/09/2017,14.5,3087.0,4.0,2.0,2.0,,,,,-37.70847,145.07648,Northern Metropolitan,2329.0
4155,15824,Watsonia,1/18 Lambourn Rd,2,u,S,Barry,3/09/2017,14.5,3087.0,,,,,,,,,,Northern Metropolitan,2329.0
4156,15827,Werribee,21 Rosella Av,3,h,S,Sweeney,3/09/2017,14.7,3030.0,3.0,1.0,1.0,,,,,-37.8894,144.67191,Western Metropolitan,16166.0
4157,15831,West Melbourne,4/593 Spencer St,2,u,S,MICM,3/09/2017,3.1,3003.0,2.0,1.0,2.0,,,2005.0,,-37.80704,144.94632,Northern Metropolitan,2230.0
4158,15832,Westmeadows,8 Linga St,3,h,S,YPA,3/09/2017,16.5,3049.0,3.0,1.0,2.0,,114.0,1975.0,,-37.67517,144.90036,Northern Metropolitan,2474.0
4159,15833,Westmeadows,3/13 Riddell St,2,u,SP,YPA,3/09/2017,16.5,3049.0,2.0,1.0,1.0,,73.0,1995.0,,-37.67837,144.8943,Northern Metropolitan,2474.0
4160,15836,Wheelers Hill,17 Highwood Dr,5,h,S,Fletchers,3/09/2017,16.7,3150.0,5.0,2.0,2.0,784.0,,,,-37.898559999999996,145.17682,South-Eastern Metropolitan,7392.0
4161,15837,Wheelers Hill,23 Highwood Dr,3,h,S,Stockdale,3/09/2017,16.7,3150.0,3.0,2.0,2.0,,,,,-37.89849,145.17802,South-Eastern Metropolitan,7392.0
4162,15838,Wheelers Hill,6 The Woodland,4,h,S,Harcourts,3/09/2017,16.7,3150.0,4.0,2.0,2.0,943.0,,,,-37.903059999999996,145.18171,South-Eastern Metropolitan,7392.0
4163,15839,Wheelers Hill,22 Tudawali Cr,4,h,S,Barry,3/09/2017,16.7,3150.0,4.0,2.0,2.0,,,1980.0,,-37.915079999999996,145.17254,South-Eastern Metropolitan,7392.0
4164,15842,Wyndham Vale,21 Feathertop Dr,4,h,S,Ray,3/09/2017,27.2,3024.0,4.0,2.0,2.0,,,,,-37.890390000000004,144.62246000000005,Western Metropolitan,5262.0
4165,15843,Wyndham Vale,6 Wallaman St,3,h,SP,Black,3/09/2017,27.2,3024.0,,,,,,,,-37.872479999999996,144.59761,Western Metropolitan,5262.0
4166,15844,Yarraville,15A Avoca St,2,h,VB,Village,3/09/2017,6.3,3013.0,2.0,2.0,1.0,,112.0,2015.0,,-37.81408,144.88876000000005,Western Metropolitan,6543.0
4167,15845,Yarraville,19 Ballard St,5,h,PI,Sweeney,3/09/2017,6.3,3013.0,5.0,2.0,3.0,,237.0,2002.0,,-37.81391,144.86817,Western Metropolitan,6543.0
4168,15848,Airport West,34 Green St,3,h,S,Nelson,9/09/2017,10.4,3042.0,3.0,2.0,1.0,697.0,163.0,2017.0,,-37.728120000000004,144.88735,Western Metropolitan,3464.0
4169,15849,Airport West,78 Hawker St,3,h,S,Barry,9/09/2017,10.4,3042.0,3.0,1.0,1.0,767.0,,,,-37.7218,144.88391000000001,Western Metropolitan,3464.0
4170,15850,Albanvale,13 Isabella Ct,3,h,PI,YPA,9/09/2017,14.0,3021.0,3.0,2.0,2.0,,134.0,2014.0,,-37.74874000000001,144.76729,Western Metropolitan,1899.0
4171,15851,Albert Park,8 Graham St,4,h,S,Greg,9/09/2017,3.0,3206.0,4.0,3.0,2.0,,250.0,2010.0,,-37.84352,144.94595,Southern Metropolitan,3280.0
4172,15852,Albert Park,13/370 Montague St,2,t,S,Cayzer,9/09/2017,3.0,3206.0,2.0,1.0,1.0,,,1980.0,,-37.8425,144.95623999999995,Southern Metropolitan,3280.0
4173,15858,Ascot Vale,7B Langs Rd,4,t,PI,Woodards,9/09/2017,4.3,3032.0,,,,,,,,,,Western Metropolitan,6567.0
4174,15859,Ascot Vale,7/23 Maribyrnong Rd,1,u,S,Brad,9/09/2017,4.3,3032.0,1.0,1.0,1.0,,,,,-37.77281,144.92467,Western Metropolitan,6567.0
4175,15860,Ascot Vale,27 Mascoma St,5,h,VB,Nelson,9/09/2017,4.3,3032.0,5.0,3.0,2.0,,,,,-37.77663,144.93178999999995,Western Metropolitan,6567.0
4176,15861,Ashburton,21 Ambon St,4,h,S,Jellis,9/09/2017,10.2,3147.0,4.0,2.0,2.0,670.0,,,,-37.87042,145.08098999999999,Southern Metropolitan,3052.0
4177,15862,Ashwood,1/5 Arilpa Ct,4,t,S,Buxton,9/09/2017,10.2,3147.0,,,,,,,,,,Southern Metropolitan,2894.0
4178,15863,Ashwood,3 Condah Ct,3,h,SP,Tim,9/09/2017,10.2,3147.0,3.0,2.0,2.0,,,,,-37.86998,145.11015,Southern Metropolitan,2894.0
4179,15864,Aspendale,58 Station St,3,h,PI,Ray,9/09/2017,21.5,3195.0,3.0,1.0,2.0,292.0,91.0,1955.0,,-38.019079999999995,145.09702,South-Eastern Metropolitan,2824.0
4180,15866,Aspendale Gardens,11 Errol Cl,4,h,SP,Ray,9/09/2017,21.5,3195.0,4.0,2.0,2.0,,169.0,1980.0,,-38.02164000000001,145.12268,South-Eastern Metropolitan,2243.0
4181,15867,Attwood,2 Herod Pl,3,h,SP,YPA,9/09/2017,16.5,3049.0,3.0,2.0,2.0,607.0,,,,-37.673790000000004,144.89826000000005,Northern Metropolitan,1130.0
4182,15868,Balwyn,4/95 Balwyn Rd,2,u,S,Jellis,9/09/2017,7.9,3103.0,2.0,1.0,1.0,,,1990.0,,-37.81343,145.08100000000005,Southern Metropolitan,5682.0
4183,15869,Balwyn,7/1 Bevan St,2,u,S,Noel,9/09/2017,7.9,3103.0,2.0,1.0,2.0,,,,,-37.81268,145.07513,Southern Metropolitan,5682.0
4184,15870,Balwyn,31 Fitzgerald St,4,h,VB,Marshall,9/09/2017,7.9,3103.0,4.0,2.0,2.0,,245.0,1925.0,,-37.80782,145.09971000000004,Southern Metropolitan,5682.0
4185,15871,Balwyn,2/2 Percy St,3,u,PI,Jellis,9/09/2017,7.9,3103.0,3.0,2.0,2.0,,20.0,1994.0,,-37.8109,145.07258000000004,Southern Metropolitan,5682.0
4186,15873,Balwyn,7A Relowe Cr,5,h,PI,hockingstuart,9/09/2017,7.9,3103.0,,,,,,,,,,Southern Metropolitan,5682.0
4187,15875,Balwyn North,223 Doncaster Rd,4,h,S,Marshall,9/09/2017,9.7,3104.0,4.0,1.0,6.0,,,,,-37.7936,145.08758999999995,Southern Metropolitan,7809.0
4188,15878,Beaumaris,2/30 Glenwood Av,2,h,S,Hodges,9/09/2017,17.3,3193.0,2.0,1.0,1.0,,,,,-37.98607,145.03198999999995,Southern Metropolitan,5366.0
4189,15881,Beaumaris,4/120 Tramway Pde,2,t,S,Buxton,9/09/2017,17.3,3193.0,2.0,2.0,2.0,,,,,-37.98623,145.04406,Southern Metropolitan,5366.0
4190,15883,Bentleigh,2/22 Beths St,3,h,S,Purplebricks,9/09/2017,11.4,3204.0,3.0,2.0,2.0,,,,,-37.9192,145.04844,Southern Metropolitan,6795.0
4191,15884,Bentleigh,10B Howell St,4,t,PI,Buxton,9/09/2017,11.4,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
4192,15885,Bentleigh,2/11 Lawson St,2,u,S,Buxton,9/09/2017,11.4,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
4193,15886,Bentleigh,7 Lawson St,3,h,S,Woodards,9/09/2017,11.4,3204.0,,,,,,,,,,Southern Metropolitan,6795.0
4194,15887,Bentleigh,30 Strathmore St,4,h,S,Woodards,9/09/2017,11.4,3204.0,4.0,1.0,2.0,,,,,-37.91569000000001,145.0453,Southern Metropolitan,6795.0
4195,15889,Bentleigh East,33 McGuinness Rd,3,h,S,Jellis,9/09/2017,13.8,3165.0,3.0,2.0,2.0,,,,,-37.92361,145.07503,Southern Metropolitan,10969.0
4196,15890,Bentleigh East,14 Moray St,3,h,S,Woodards,9/09/2017,13.8,3165.0,3.0,2.0,1.0,,,,,-37.92463,145.05678999999995,Southern Metropolitan,10969.0
4197,15891,Bentleigh East,3 Nina Ct,3,h,S,Buxton,9/09/2017,13.8,3165.0,3.0,1.0,1.0,,122.0,1970.0,,-37.93785,145.07662,Southern Metropolitan,10969.0
4198,15895,Blackburn,11 Hirst St,3,h,S,Jellis,9/09/2017,13.4,3130.0,3.0,1.0,2.0,,,,,-37.82946,145.13816,Eastern Metropolitan,5713.0
4199,15896,Blackburn North,51 Joseph St,4,h,SP,Ray,9/09/2017,13.4,3130.0,4.0,2.0,2.0,923.0,,,,-37.800959999999996,145.1488,Eastern Metropolitan,2867.0
4200,15897,Boronia,2/24 Springfield Rd,3,h,S,Ray,9/09/2017,25.0,3155.0,,,,,,,,,,Eastern Metropolitan,9704.0
4201,15899,Briar Hill,17 Woodland Gr,3,h,S,Buckingham,9/09/2017,16.1,3088.0,3.0,1.0,1.0,,,,,-37.7051,145.12642,Eastern Metropolitan,1390.0
4202,15900,Brighton,1/171 Church St,2,u,SP,Buxton,9/09/2017,10.5,3186.0,,,,,,,,,,Southern Metropolitan,10579.0
4203,15901,Brighton,700 Hampton St,3,h,S,Buxton,9/09/2017,10.5,3186.0,3.0,2.0,2.0,,,,,-37.92263,145.00553,Southern Metropolitan,10579.0
4204,15902,Brighton,82A Were St,3,t,S,Marshall,9/09/2017,10.5,3186.0,3.0,2.0,4.0,,297.0,1990.0,,-37.92544,144.99681,Southern Metropolitan,10579.0
4205,15903,Broadmeadows,2/36 Blair St,2,u,S,YPA,9/09/2017,14.0,3047.0,2.0,1.0,1.0,,99.0,2009.0,,-37.682109999999994,144.92834,Northern Metropolitan,4294.0
4206,15905,Broadmeadows,1/15 Osway St,3,u,S,RW,9/09/2017,14.0,3047.0,3.0,1.0,2.0,,94.0,,,-37.691759999999995,144.91736,Northern Metropolitan,4294.0
4207,15906,Broadmeadows,55 Stanhope St,4,h,S,Barry,9/09/2017,14.0,3047.0,4.0,1.0,2.0,696.0,,,,-37.685629999999996,144.92998,Northern Metropolitan,4294.0
4208,15907,Brunswick,85 Brickworks Dr,3,h,VB,Nelson,9/09/2017,5.2,3056.0,3.0,2.0,1.0,,,,,-37.76914,144.95323,Northern Metropolitan,11918.0
4209,15908,Brunswick,9/53 De Carle St,2,u,SP,Woodards,9/09/2017,5.2,3056.0,2.0,1.0,1.0,,,,,-37.75942,144.96517,Northern Metropolitan,11918.0
4210,15909,Brunswick,2C Donald St,3,t,VB,Nelson,9/09/2017,5.2,3056.0,3.0,2.0,1.0,,,,,-37.757659999999994,144.96415,Northern Metropolitan,11918.0
4211,15910,Brunswick,31 Merri St,2,h,VB,Nelson,9/09/2017,5.2,3056.0,2.0,1.0,,,,,,-37.77243,144.96306,Northern Metropolitan,11918.0
4212,15911,Brunswick East,1/6 Methven St,1,u,S,Jellis,9/09/2017,4.0,3057.0,1.0,1.0,2.0,,39.0,1960.0,,-37.7724,144.97388,Northern Metropolitan,5533.0
